sample_id,scene_id,split,source_path,relative_path
0002600,LC08_033031_20190709,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002600\LC08_033031_20190709\all_bands.tif,0002600\LC08_033031_20190709\all_bands.tif
0002601,LC08_026039_20190724,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002601\LC08_026039_20190724\all_bands.tif,0002601\LC08_026039_20190724\all_bands.tif
0002602,LC08_036032_20190815,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002602\LC08_036032_20190815\all_bands.tif,0002602\LC08_036032_20190815\all_bands.tif
0002603,LC08_037029_20190721,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002603\LC08_037029_20190721\all_bands.tif,0002603\LC08_037029_20190721\all_bands.tif
0002604,LC08_015030_20190727,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002604\LC08_015030_20190727\all_bands.tif,0002604\LC08_015030_20190727\all_bands.tif
0002606,LC08_028031_20190807,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002606\LC08_028031_20190807\all_bands.tif,0002606\LC08_028031_20190807\all_bands.tif
0002608,LC08_024031_20190827,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002608\LC08_024031_20190827\all_bands.tif,0002608\LC08_024031_20190827\all_bands.tif
0002609,LC08_022033_20190712,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002609\LC08_022033_20190712\all_bands.tif,0002609\LC08_022033_20190712\all_bands.tif
0002613,LC08_031029_20190828,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002613\LC08_031029_20190828\all_bands.tif,0002613\LC08_031029_20190828\all_bands.tif
0002614,LC08_025031_20190802,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002614\LC08_025031_20190802\all_bands.tif,0002614\LC08_025031_20190802\all_bands.tif
0002615,LC08_043034_20190816,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002615\LC08_043034_20190816\all_bands.tif,0002615\LC08_043034_20190816\all_bands.tif
0002616,LC08_020037_20190815,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002616\LC08_020037_20190815\all_bands.tif,0002616\LC08_020037_20190815\all_bands.tif
0002618,LC08_039033_20190719,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002618\LC08_039033_20190719\all_bands.tif,0002618\LC08_039033_20190719\all_bands.tif
0002619,LC08_026039_20190724,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002619\LC08_026039_20190724\all_bands.tif,0002619\LC08_026039_20190724\all_bands.tif
0002621,LC08_041029_20190818,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002621\LC08_041029_20190818\all_bands.tif,0002621\LC08_041029_20190818\all_bands.tif
0002622,LC08_029035_20190729,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002622\LC08_029035_20190729\all_bands.tif,0002622\LC08_029035_20190729\all_bands.tif
0002623,LC08_036029_20190714,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002623\LC08_036029_20190714\all_bands.tif,0002623\LC08_036029_20190714\all_bands.tif
0002625,LC08_044033_20190823,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002625\LC08_044033_20190823\all_bands.tif,0002625\LC08_044033_20190823\all_bands.tif
0002626,LC08_026027_20190724,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002626\LC08_026027_20190724\all_bands.tif,0002626\LC08_026027_20190724\all_bands.tif
0002628,LC08_037034_20190721,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002628\LC08_037034_20190721\all_bands.tif,0002628\LC08_037034_20190721\all_bands.tif
0002629,LC08_045030_20190814,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002629\LC08_045030_20190814\all_bands.tif,0002629\LC08_045030_20190814\all_bands.tif
0002630,LC08_035036_20190824,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002630\LC08_035036_20190824\all_bands.tif,0002630\LC08_035036_20190824\all_bands.tif
0002631,LC08_045031_20190814,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002631\LC08_045031_20190814\all_bands.tif,0002631\LC08_045031_20190814\all_bands.tif
0002632,LC08_028027_20190706,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002632\LC08_028027_20190706\all_bands.tif,0002632\LC08_028027_20190706\all_bands.tif
0002634,LC08_026039_20190724,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002634\LC08_026039_20190724\all_bands.tif,0002634\LC08_026039_20190724\all_bands.tif
0002641,LC08_035030_20190723,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002641\LC08_035030_20190723\all_bands.tif,0002641\LC08_035030_20190723\all_bands.tif
0002642,LC08_045031_20190814,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002642\LC08_045031_20190814\all_bands.tif,0002642\LC08_045031_20190814\all_bands.tif
0002643,LC08_034032_20190716,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002643\LC08_034032_20190716\all_bands.tif,0002643\LC08_034032_20190716\all_bands.tif
0002645,LC08_015036_20190727,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002645\LC08_015036_20190727\all_bands.tif,0002645\LC08_015036_20190727\all_bands.tif
0002646,LC08_042036_20190724,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002646\LC08_042036_20190724\all_bands.tif,0002646\LC08_042036_20190724\all_bands.tif
0002650,LC08_039034_20190820,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002650\LC08_039034_20190820\all_bands.tif,0002650\LC08_039034_20190820\all_bands.tif
0002653,LC08_026035_20190724,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002653\LC08_026035_20190724\all_bands.tif,0002653\LC08_026035_20190724\all_bands.tif
0002654,LC08_046026_20190805,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002654\LC08_046026_20190805\all_bands.tif,0002654\LC08_046026_20190805\all_bands.tif
0002655,LC08_035028_20190707,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002655\LC08_035028_20190707\all_bands.tif,0002655\LC08_035028_20190707\all_bands.tif
0002656,LC08_028028_20190706,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002656\LC08_028028_20190706\all_bands.tif,0002656\LC08_028028_20190706\all_bands.tif
0002658,LC08_024029_20190710,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002658\LC08_024029_20190710\all_bands.tif,0002658\LC08_024029_20190710\all_bands.tif
0002659,LC08_041027_20190818,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002659\LC08_041027_20190818\all_bands.tif,0002659\LC08_041027_20190818\all_bands.tif
0002661,LC08_024030_20190827,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002661\LC08_024030_20190827\all_bands.tif,0002661\LC08_024030_20190827\all_bands.tif
0002665,LC08_036034_20190815,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002665\LC08_036034_20190815\all_bands.tif,0002665\LC08_036034_20190815\all_bands.tif
0002666,LC08_046029_20190720,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002666\LC08_046029_20190720\all_bands.tif,0002666\LC08_046029_20190720\all_bands.tif
0002668,LC08_025033_20190717,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002668\LC08_025033_20190717\all_bands.tif,0002668\LC08_025033_20190717\all_bands.tif
0002670,LC08_031033_20190711,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002670\LC08_031033_20190711\all_bands.tif,0002670\LC08_031033_20190711\all_bands.tif
0002671,LC08_027037_20190731,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002671\LC08_027037_20190731\all_bands.tif,0002671\LC08_027037_20190731\all_bands.tif
0002672,LC08_018038_20190716,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002672\LC08_018038_20190716\all_bands.tif,0002672\LC08_018038_20190716\all_bands.tif
0002673,LC08_017034_20190725,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002673\LC08_017034_20190725\all_bands.tif,0002673\LC08_017034_20190725\all_bands.tif
0002675,LC08_035036_20190824,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002675\LC08_035036_20190824\all_bands.tif,0002675\LC08_035036_20190824\all_bands.tif
0002677,LC08_037035_20190705,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002677\LC08_037035_20190705\all_bands.tif,0002677\LC08_037035_20190705\all_bands.tif
0002678,LC08_017035_20190725,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002678\LC08_017035_20190725\all_bands.tif,0002678\LC08_017035_20190725\all_bands.tif
0002679,LC08_042032_20190825,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002679\LC08_042032_20190825\all_bands.tif,0002679\LC08_042032_20190825\all_bands.tif
0002680,LC08_039033_20190719,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002680\LC08_039033_20190719\all_bands.tif,0002680\LC08_039033_20190719\all_bands.tif
0002681,LC08_033031_20190709,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002681\LC08_033031_20190709\all_bands.tif,0002681\LC08_033031_20190709\all_bands.tif
0002685,LC08_039034_20190820,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002685\LC08_039034_20190820\all_bands.tif,0002685\LC08_039034_20190820\all_bands.tif
0002688,LC08_035028_20190707,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002688\LC08_035028_20190707\all_bands.tif,0002688\LC08_035028_20190707\all_bands.tif
0002689,LC08_043028_20190731,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002689\LC08_043028_20190731\all_bands.tif,0002689\LC08_043028_20190731\all_bands.tif
0002691,LC08_029030_20190729,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002691\LC08_029030_20190729\all_bands.tif,0002691\LC08_029030_20190729\all_bands.tif
0002692,LC08_028027_20190706,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002692\LC08_028027_20190706\all_bands.tif,0002692\LC08_028027_20190706\all_bands.tif
0002695,LC08_017038_20190725,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002695\LC08_017038_20190725\all_bands.tif,0002695\LC08_017038_20190725\all_bands.tif
0002696,LC08_027041_20190816,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002696\LC08_027041_20190816\all_bands.tif,0002696\LC08_027041_20190816\all_bands.tif
0002700,LC08_017032_20190709,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002700\LC08_017032_20190709\all_bands.tif,0002700\LC08_017032_20190709\all_bands.tif
0002703,LC08_035028_20190707,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002703\LC08_035028_20190707\all_bands.tif,0002703\LC08_035028_20190707\all_bands.tif
0002704,LC08_021039_20190705,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002704\LC08_021039_20190705\all_bands.tif,0002704\LC08_021039_20190705\all_bands.tif
0002705,LC08_042030_20190724,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002705\LC08_042030_20190724\all_bands.tif,0002705\LC08_042030_20190724\all_bands.tif
0002706,LC08_016034_20190702,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002706\LC08_016034_20190702\all_bands.tif,0002706\LC08_016034_20190702\all_bands.tif
0002707,LC08_016039_20190702,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002707\LC08_016039_20190702\all_bands.tif,0002707\LC08_016039_20190702\all_bands.tif
0002709,LC08_038035_20190813,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002709\LC08_038035_20190813\all_bands.tif,0002709\LC08_038035_20190813\all_bands.tif
0002710,LC08_026039_20190724,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002710\LC08_026039_20190724\all_bands.tif,0002710\LC08_026039_20190724\all_bands.tif
0002711,LC08_033037_20190826,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002711\LC08_033037_20190826\all_bands.tif,0002711\LC08_033037_20190826\all_bands.tif
0002712,LC08_028033_20190722,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002712\LC08_028033_20190722\all_bands.tif,0002712\LC08_028033_20190722\all_bands.tif
0002714,LC08_023032_20190804,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002714\LC08_023032_20190804\all_bands.tif,0002714\LC08_023032_20190804\all_bands.tif
0002715,LC08_024029_20190710,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002715\LC08_024029_20190710\all_bands.tif,0002715\LC08_024029_20190710\all_bands.tif
0002718,LC08_035038_20190824,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002718\LC08_035038_20190824\all_bands.tif,0002718\LC08_035038_20190824\all_bands.tif
0002719,LC08_021038_20190705,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002719\LC08_021038_20190705\all_bands.tif,0002719\LC08_021038_20190705\all_bands.tif
0002721,LC08_035037_20190824,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002721\LC08_035037_20190824\all_bands.tif,0002721\LC08_035037_20190824\all_bands.tif
0002723,LC08_035038_20190824,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002723\LC08_035038_20190824\all_bands.tif,0002723\LC08_035038_20190824\all_bands.tif
0002724,LC08_026029_20190724,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002724\LC08_026029_20190724\all_bands.tif,0002724\LC08_026029_20190724\all_bands.tif
0002728,LC08_026039_20190724,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002728\LC08_026039_20190724\all_bands.tif,0002728\LC08_026039_20190724\all_bands.tif
0002729,LC08_030039_20190720,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002729\LC08_030039_20190720\all_bands.tif,0002729\LC08_030039_20190720\all_bands.tif
0002730,LC08_038032_20190813,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002730\LC08_038032_20190813\all_bands.tif,0002730\LC08_038032_20190813\all_bands.tif
0002731,LC08_015033_20190812,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002731\LC08_015033_20190812\all_bands.tif,0002731\LC08_015033_20190812\all_bands.tif
0002738,LC08_029036_20190814,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002738\LC08_029036_20190814\all_bands.tif,0002738\LC08_029036_20190814\all_bands.tif
0002739,LC08_024030_20190827,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002739\LC08_024030_20190827\all_bands.tif,0002739\LC08_024030_20190827\all_bands.tif
0002740,LC08_036034_20190815,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002740\LC08_036034_20190815\all_bands.tif,0002740\LC08_036034_20190815\all_bands.tif
0002743,LC08_041035_20190818,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002743\LC08_041035_20190818\all_bands.tif,0002743\LC08_041035_20190818\all_bands.tif
0002748,LC08_036028_20190730,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002748\LC08_036028_20190730\all_bands.tif,0002748\LC08_036028_20190730\all_bands.tif
0002749,LC08_020030_20190714,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002749\LC08_020030_20190714\all_bands.tif,0002749\LC08_020030_20190714\all_bands.tif
0002751,LC08_032032_20190718,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002751\LC08_032032_20190718\all_bands.tif,0002751\LC08_032032_20190718\all_bands.tif
0002753,LC08_017034_20190725,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002753\LC08_017034_20190725\all_bands.tif,0002753\LC08_017034_20190725\all_bands.tif
0002754,LC08_016038_20190702,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002754\LC08_016038_20190702\all_bands.tif,0002754\LC08_016038_20190702\all_bands.tif
0002755,LC08_022035_20190829,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002755\LC08_022035_20190829\all_bands.tif,0002755\LC08_022035_20190829\all_bands.tif
0002756,LC08_040032_20190811,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002756\LC08_040032_20190811\all_bands.tif,0002756\LC08_040032_20190811\all_bands.tif
0002757,LC08_042030_20190724,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002757\LC08_042030_20190724\all_bands.tif,0002757\LC08_042030_20190724\all_bands.tif
0002758,LC08_044033_20190823,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002758\LC08_044033_20190823\all_bands.tif,0002758\LC08_044033_20190823\all_bands.tif
0002759,LC08_022033_20190712,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002759\LC08_022033_20190712\all_bands.tif,0002759\LC08_022033_20190712\all_bands.tif
0002763,LC08_043027_20190731,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002763\LC08_043027_20190731\all_bands.tif,0002763\LC08_043027_20190731\all_bands.tif
0002766,LC08_045030_20190814,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002766\LC08_045030_20190814\all_bands.tif,0002766\LC08_045030_20190814\all_bands.tif
0002768,LC08_028029_20190823,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002768\LC08_028029_20190823\all_bands.tif,0002768\LC08_028029_20190823\all_bands.tif
0002770,LC08_033036_20190709,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002770\LC08_033036_20190709\all_bands.tif,0002770\LC08_033036_20190709\all_bands.tif
0002771,LC08_038037_20190813,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002771\LC08_038037_20190813\all_bands.tif,0002771\LC08_038037_20190813\all_bands.tif
0002772,LC08_043028_20190731,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002772\LC08_043028_20190731\all_bands.tif,0002772\LC08_043028_20190731\all_bands.tif
0002777,LC08_032038_20190718,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002777\LC08_032038_20190718\all_bands.tif,0002777\LC08_032038_20190718\all_bands.tif
0002778,LC08_025037_20190717,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002778\LC08_025037_20190717\all_bands.tif,0002778\LC08_025037_20190717\all_bands.tif
0002779,LC08_014029_20190805,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002779\LC08_014029_20190805\all_bands.tif,0002779\LC08_014029_20190805\all_bands.tif
0002780,LC08_035030_20190723,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002780\LC08_035030_20190723\all_bands.tif,0002780\LC08_035030_20190723\all_bands.tif
0002782,LC08_031031_20190711,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002782\LC08_031031_20190711\all_bands.tif,0002782\LC08_031031_20190711\all_bands.tif
0002783,LC08_026033_20190724,train,D:\Projects\Analytica\ssl4eo_l_oli_tirs_toa_benchmark\ssl4eo_l_oli_tirs_toa_benchmark\0002783\LC08_026033_20190724\all_bands.tif,0002783\LC08_026033_20190724\all_bands.tif
